RootKind	RootId	RootCommanders	RootCompleteness	RootManualFallback	FromKind	FromId	RefKind	RefId	Field	Resolution	Source	Depth	Via
ability	DehakaDroneMorph	Dehaka	ability-with-chain	no	ability	DehakaDroneMorph	requirement	DehakaDakrunBuild	Requirements	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	1	ability:DehakaDroneMorph
ability	DehakaDroneMorph	Dehaka	ability-with-chain	no	ability	DehakaDroneMorph	requirement	HaveDehakaGlevigStructure	Requirements	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	1	ability:DehakaDroneMorph
ability	DehakaDroneMorph	Dehaka	ability-with-chain	no	ability	DehakaDroneMorph	unit	DehakaHatchery	UnitAttr	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:DehakaDroneMorph
ability	DehakaDroneMorph	Dehaka	ability-with-chain	no	ability	DehakaDroneMorph	unit	DehakaBarracks	UnitAttr	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:DehakaDroneMorph
ability	DehakaDroneMorph	Dehaka	ability-with-chain	no	ability	DehakaDroneMorph	unit	DehakaGlevigStructure	UnitAttr	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:DehakaDroneMorph
ability	DehakaDroneMorph	Dehaka	ability-with-chain	no	ability	DehakaDroneMorph	unit	DehakaMurvarStructure	UnitAttr	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:DehakaDroneMorph
ability	DehakaDroneMorph	Dehaka	ability-with-chain	no	ability	DehakaDroneMorph	unit	DehakaDakrunStructure	UnitAttr	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:DehakaDroneMorph
ability	DehakaDroneMorph	Dehaka	ability-with-chain	no	ability	DehakaDroneMorph	unit	DehakaNydusDestroyer	UnitAttr	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:DehakaDroneMorph
ability	DehakaIntimidatingRoar	Dehaka	ability-with-chain	no	ability	DehakaIntimidatingRoar	effect	DehakaIntimidatingRoarSearch	Effect	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:DehakaIntimidatingRoar
ability	DehakaIntimidatingRoar	Dehaka	ability-with-chain	no	ability	DehakaIntimidatingRoar	effect	DehakaIntimidatingRoarSearchLv2	Effect	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:DehakaIntimidatingRoar
ability	DehakaIntimidatingRoar	Dehaka	ability-with-chain	no	ability	DehakaIntimidatingRoar	effect	DehakaIntimidatingRoarSearchLv3	Effect	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:DehakaIntimidatingRoar
ability	DehakaIntimidatingRoar	Dehaka	ability-with-chain	no	ability	DehakaIntimidatingRoar	effect	DehakaIntimidatingRoar	Effect	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:DehakaIntimidatingRoar
ability	DehakaIntimidatingRoar	Dehaka	ability-with-chain	no	ability	DehakaIntimidatingRoar	effect	DehakaIntimidatingRoarLv2	Effect	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:DehakaIntimidatingRoar
ability	DehakaIntimidatingRoar	Dehaka	ability-with-chain	no	ability	DehakaIntimidatingRoar	effect	DehakaIntimidatingRoarLv3	Effect	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:DehakaIntimidatingRoar
ability	DehakaLeapStomp	Dehaka	ability-with-chain	no	ability	DehakaLeapStomp	effect	DehakaLeapStompPlacementCU	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:DehakaLeapStomp
ability	DehakaLeapStomp	Dehaka	ability-with-chain	no	ability	DehakaLeapStomp	effect	DehakaStompSearchC	Effect	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:DehakaLeapStomp
ability	DehakaLearn	Dehaka	ability-with-chain	no	ability	DehakaLearn	button	LearnDehakaGiveEssence	DefaultButtonFace	missing		1	ability:DehakaLearn
ability	DehakaLearn	Dehaka	ability-with-chain	no	ability	DehakaLearn	button	LearnDehakaMendingAura	DefaultButtonFace	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	1	ability:DehakaLearn
ability	DehakaLearn	Dehaka	ability-with-chain	no	ability	DehakaLearn	button	LearnDehakaArmorUpgrade	DefaultButtonFace	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	1	ability:DehakaLearn
ability	DehakaLearn	Dehaka	ability-with-chain	no	ability	DehakaLearn	button	LearnDehakaDetector	DefaultButtonFace	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	1	ability:DehakaLearn
ability	DehakaLearn	Dehaka	ability-with-chain	no	ability	DehakaLearn	button	DehakaAirAttackUpgrade	DefaultButtonFace	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/ButtonData.xml	1	ability:DehakaLearn
ability	DehakaLocustFlyingSwoopAttack	Dehaka	ability-with-chain	no	ability	DehakaLocustFlyingSwoopAttack	effect	DehakaLocustFlyingSwoopCreatePrecursorOffset	Effect	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:DehakaLocustFlyingSwoopAttack
ability	DehakaMendingAura	Dehaka	ability-with-chain	no	ability	DehakaMendingAura	behavior	DehakaMendingAuraCaster	BehaviorArray	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/BehaviorData.xml	1	ability:DehakaMendingAura
ability	DehakaMendingAura	Dehaka	ability-with-chain	no	ability	DehakaMendingAura	behavior	DehakaMendingAuraCaster	Behavior	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/BehaviorData.xml	1	ability:DehakaMendingAura
ability	DehakaMorphToPrimalSwarmHostBurrowed	Dehaka	ability-with-chain	no	ability	DehakaMorphToPrimalSwarmHostBurrowed	button	MorphToSwarmHostBurrowedMP	DefaultButtonFace	missing		1	ability:DehakaMorphToPrimalSwarmHostBurrowed
ability	DehakaMorphToPrimalSwarmHostBurrowed	Dehaka	ability-with-chain	no	ability	DehakaMorphToPrimalSwarmHostBurrowed	unit	DehakaPrimalSwarmHostBurrowed	UnitAttr	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:DehakaMorphToPrimalSwarmHostBurrowed
ability	DehakaMorphToSwarmHostBurrowed	Dehaka	ability-with-chain	no	ability	DehakaMorphToSwarmHostBurrowed	button	MorphToSwarmHostBurrowedMP	DefaultButtonFace	missing		1	ability:DehakaMorphToSwarmHostBurrowed
ability	DehakaMorphToSwarmHostBurrowed	Dehaka	ability-with-chain	no	ability	DehakaMorphToSwarmHostBurrowed	unit	DehakaSwarmHostBurrowed	UnitAttr	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:DehakaMorphToSwarmHostBurrowed
ability	DehakaSpawnCreeperTargeted	Dehaka	ability-with-chain	no	ability	DehakaSpawnCreeperTargeted	validator	EnemiesWithin12	Validator	xm-dependency	原始mod/Mods/XM/XMCore.SC2Mod/Base.SC2Data/GameData/ValidatorData.xml	1	ability:DehakaSpawnCreeperTargeted
ability	DehakaSpawnCreeperTargeted	Dehaka	ability-with-chain	no	ability	DehakaSpawnCreeperTargeted	effect	DehakaCreeperCreateSwitch	Effect	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:DehakaSpawnCreeperTargeted
ability	DehakaSpawnLocustsTargeted	Dehaka	ability-with-chain	no	ability	DehakaSpawnLocustsTargeted	validator	EnemiesWithin14	Validator	xm-dependency	原始mod/Mods/XM/XMCore.SC2Mod/Base.SC2Data/GameData/ValidatorData.xml	1	ability:DehakaSpawnLocustsTargeted
ability	DehakaSpawnLocustsTargeted	Dehaka	ability-with-chain	no	ability	DehakaSpawnLocustsTargeted	effect	DehakaLocustCreateSet	Effect	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:DehakaSpawnLocustsTargeted
ability	DehakaUltraliskCrashingCharge	Dehaka	ability-with-chain	no	ability	DehakaUltraliskCrashingCharge	requirement	HaveDehakaUltraliskCrashingCharge	Requirements	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	1	ability:DehakaUltraliskCrashingCharge
ability	DehakaUltraliskCrashingCharge	Dehaka	ability-with-chain	no	ability	DehakaUltraliskCrashingCharge	validator	CasterNotHoldingPosition	Validator	missing		1	ability:DehakaUltraliskCrashingCharge
ability	DehakaUltraliskCrashingCharge	Dehaka	ability-with-chain	no	ability	DehakaUltraliskCrashingCharge	validator	CasterIsAttacking	Validator	missing		1	ability:DehakaUltraliskCrashingCharge
ability	DehakaUltraliskCrashingCharge	Dehaka	ability-with-chain	no	ability	DehakaUltraliskCrashingCharge	validator	TargetNotHarmless	Validator	missing		1	ability:DehakaUltraliskCrashingCharge
ability	DehakaUltraliskCrashingCharge	Dehaka	ability-with-chain	no	ability	DehakaUltraliskCrashingCharge	validator	BurrowChargeMinimumRange	Validator	missing		1	ability:DehakaUltraliskCrashingCharge
ability	DehakaUltraliskCrashingCharge	Dehaka	ability-with-chain	no	ability	DehakaUltraliskCrashingCharge	effect	DehakaUltraliskCrashingChargePlacementCU	Effect	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:DehakaUltraliskCrashingCharge
ability	DehakaUltraliskCrashingCharge	Dehaka	ability-with-chain	no	ability	DehakaUltraliskCrashingCharge	effect	DehakaUltraliskCrashingChargeTargetSearch	Effect	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:DehakaUltraliskCrashingCharge
ability	DeploySpiderMines	Nova	ability-with-chain	no	ability	DeploySpiderMines	requirement	HaveDeploySpiderMines	Requirements	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:DeploySpiderMines
ability	DeploySpiderMines	Nova	ability-with-chain	no	ability	DeploySpiderMines	effect	DeploySpiderMinesPersistent	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:DeploySpiderMines
ability	DeploySpiderMines	Nova	ability-with-chain	no	ability	DeploySpiderMines	unit	SpiderMine	Unit	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/unitdata.xml	1	ability:DeploySpiderMines
ability	EMPBlackOps	Nova	ability-with-chain	no	ability	EMPBlackOps	requirement	HaveGhostBlackOpsEMP	Requirements	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:EMPBlackOps
ability	EMPBlackOps	Nova	ability-with-chain	no	ability	EMPBlackOps	effect	EMPBlackOpsLaunchMissile	Effect	xm-dependency	原始mod/Mods/XM/XMNova.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:EMPBlackOps
ability	EMPBlackOps	Nova	ability-with-chain	no	ability	EMPBlackOps	effect	EMPBlackOpsSearch	Effect	xm-dependency	原始mod/Mods/XM/XMNova.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:EMPBlackOps
ability	EMPBlackOps	Nova	ability-with-chain	no	ability	EMPBlackOps	effect	EMPLaunchMissile	Effect	missing		1	ability:EMPBlackOps
ability	FenixSentryGuardianZone	Fenix	ability-with-chain	no	ability	FenixSentryGuardianZone	effect	FenixSentryGuardianZoneCP	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:FenixSentryGuardianZone
ability	FenixSentryGuardianZone	Fenix	ability-with-chain	no	ability	FenixSentryGuardianZone	effect	FenixSentryGuardianZoneSearch	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:FenixSentryGuardianZone
ability	FighterModeMengsk	Mengsk	ability-with-chain	no	ability	FighterModeMengsk	effect	VikingMengskAirAttackDamage	Effect	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:FighterModeMengsk
ability	FighterModeMengsk	Mengsk	ability-with-chain	no	ability	FighterModeMengsk	effect	VikingMengskWeaponChange	Effect	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:FighterModeMengsk
ability	FighterModeMengsk	Mengsk	ability-with-chain	no	ability	FighterModeMengsk	unit	VikingMengskFighter	UnitAttr	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:FighterModeMengsk
ability	FleetwideJump	Horner	ability-with-chain	no	ability	FleetwideJump	requirement	HaveHHTacticalJump	Requirements	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:FleetwideJump
ability	FleetwideJump	Horner	ability-with-chain	no	ability	FleetwideJump	effect	FleetwideJumpCreatePrecursor	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:FleetwideJump
ability	GaryStetmannOrb	Stetmann	ability-with-chain	no	ability	GaryStetmannOrb	effect	GaryStetmannOrbInitialSwitch	Effect	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/effectdata.xml	1	ability:GaryStetmannOrb
ability	GaryStetmannPowerTowerOverchargeEnergy	Stetmann	ability-with-chain	no	ability	GaryStetmannPowerTowerOverchargeEnergy	requirement	HavePowerFieldEnergyRegenerationUpgrade	Requirements	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/requirementdata.xml	1	ability:GaryStetmannPowerTowerOverchargeEnergy
ability	GaryStetmannPowerTowerOverchargeEnergy	Stetmann	ability-with-chain	no	ability	GaryStetmannPowerTowerOverchargeEnergy	effect	PowerTowerOverchargeFindTarget	Effect	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/effectdata.xml	1	ability:GaryStetmannPowerTowerOverchargeEnergy
ability	GaryStetmannRecall	Stetmann	ability-with-chain	no	ability	GaryStetmannRecall	effect	GaryStetmannRecallFindTarget	Effect	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/effectdata.xml	1	ability:GaryStetmannRecall
ability	GaryStetmannRecall	Stetmann	ability-with-chain	no	ability	GaryStetmannRecall	effect	MassRecall	Effect	missing		1	ability:GaryStetmannRecall
ability	GhostCloak	Nova	ability-minimal	no	ability	GhostCloak	requirement	GhostPermanentCloakUpgrade	Requirements	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:GhostCloak
ability	GhostMengskEMPShortStun	Mengsk	ability-with-chain	no	ability	GhostMengskEMPShortStun	requirement	UseMengskVeterancyGhostMengskLTLevel3	Requirements	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	1	ability:GhostMengskEMPShortStun
ability	GhostMengskEMPShortStun	Mengsk	ability-with-chain	no	ability	GhostMengskEMPShortStun	validator	GhostMengskEMPSmallMinimum3EnemyTargets	Validator	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/ValidatorData.xml	1	ability:GhostMengskEMPShortStun
ability	GhostMengskEMPShortStun	Mengsk	ability-with-chain	no	ability	GhostMengskEMPShortStun	effect	GhostMengskEMPSmallLM	Effect	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:GhostMengskEMPShortStun
ability	GhostMengskEMPShortStun	Mengsk	ability-with-chain	no	ability	GhostMengskEMPShortStun	effect	GhostMengskEMPSmallSearch	Effect	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:GhostMengskEMPShortStun
ability	GhostMengskHoldFire	Mengsk	ability-minimal	no	ability	GhostMengskHoldFire	button	HoldFireMengsk	DefaultButtonFace	missing		1	ability:GhostMengskHoldFire
ability	GhostMengskHoldFire	Mengsk	ability-minimal	no	ability	GhostMengskHoldFire	requirement	GhostMengskNotHoldingFire	Requirements	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	1	ability:GhostMengskHoldFire
ability	GhostMengskIrradiateSmallDamage	Mengsk	ability-with-chain	no	ability	GhostMengskIrradiateSmallDamage	requirement	UseMengskVeterancyGhostMengskLTLevel3	Requirements	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	1	ability:GhostMengskIrradiateSmallDamage
ability	GhostMengskIrradiateSmallDamage	Mengsk	ability-with-chain	no	ability	GhostMengskIrradiateSmallDamage	validator	NotHaveGhostMengskIrradiate	Validator	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/ValidatorData.xml	1	ability:GhostMengskIrradiateSmallDamage
ability	GhostMengskIrradiateSmallDamage	Mengsk	ability-with-chain	no	ability	GhostMengskIrradiateSmallDamage	validator	NotHaveGhostMengskIrradiatePreMarker	Validator	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/ValidatorData.xml	1	ability:GhostMengskIrradiateSmallDamage
ability	GhostMengskIrradiateSmallDamage	Mengsk	ability-with-chain	no	ability	GhostMengskIrradiateSmallDamage	validator	GhostMengskIrradiateMinimum3EnemyTargets	Validator	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/ValidatorData.xml	1	ability:GhostMengskIrradiateSmallDamage
ability	GhostMengskIrradiateSmallDamage	Mengsk	ability-with-chain	no	ability	GhostMengskIrradiateSmallDamage	effect	GhostMengskIrradiateLM	Effect	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:GhostMengskIrradiateSmallDamage
ability	GhostMengskNuke	Mengsk	ability-with-chain	no	ability	GhostMengskNuke	requirement	HaveNukeMengsk	Requirements	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	1	ability:GhostMengskNuke
ability	GhostMengskNuke	Mengsk	ability-with-chain	no	ability	GhostMengskNuke	effect	GhostMengskNukeCalldown	Effect	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:GhostMengskNuke
ability	GhostMengskNuke	Mengsk	ability-with-chain	no	ability	GhostMengskNuke	effect	GhostMengskNukeDamage	Effect	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:GhostMengskNuke
ability	GhostMengskSuperCloak	Mengsk	ability-with-chain	no	ability	GhostMengskSuperCloak	requirement	GhostMengskSuperCloakUse	Requirements	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	1	ability:GhostMengskSuperCloak
ability	GhostMengskSuperCloak	Mengsk	ability-with-chain	no	ability	GhostMengskSuperCloak	validator	CasterInCombat	Validator	missing		1	ability:GhostMengskSuperCloak
ability	GhostMengskSuperCloak	Mengsk	ability-with-chain	no	ability	GhostMengskSuperCloak	effect	GhostMengskSuperCloakAB	Effect	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:GhostMengskSuperCloak
ability	GhostMengskWeaponsFree	Mengsk	ability-minimal	no	ability	GhostMengskWeaponsFree	requirement	GhostMengskHoldingFire	Requirements	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	1	ability:GhostMengskWeaponsFree
ability	GlevigDeepTunnel	Dehaka	ability-with-chain	no	ability	GlevigDeepTunnel	effect	GlevigDeepTunnelCU	Effect	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:GlevigDeepTunnel
ability	GlevigDeepTunnel	Dehaka	ability-with-chain	no	ability	GlevigDeepTunnel	unit	DehakaGlevigDeepTunnelPlacement	Unit	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:GlevigDeepTunnel
ability	HealPlusMech	Raynor	ability-minimal	no	ability	HealPlusMech	requirement	HaveStabilizerMedPacks	Requirements	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:HealPlusMech
ability	HellbatCharge	Nova	ability-with-chain	no	ability	HellbatCharge	requirement	HaveHellbatJumpJetAssault	Requirements	xm-dependency	原始mod/Mods/XM/XMNova.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	1	ability:HellbatCharge
ability	HellbatCharge	Nova	ability-with-chain	no	ability	HellbatCharge	validator	CasterNotHoldingPosition	Validator	missing		1	ability:HellbatCharge
ability	HellbatCharge	Nova	ability-with-chain	no	ability	HellbatCharge	effect	HellbatLeap	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:HellbatCharge
ability	HHAssaultMode	Horner	ability-with-chain	no	ability	HHAssaultMode	unit	HHVikingAssault	UnitAttr	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/unitdata.xml	1	ability:HHAssaultMode
ability	HHBattlecruiserHyperjump	Horner	ability-with-chain	no	ability	HHBattlecruiserHyperjump	effect	FleetwideJumpCreatePrecursor	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:HHBattlecruiserHyperjump
ability	HHBattlecruiserHyperjump	Horner	ability-with-chain	no	ability	HHBattlecruiserHyperjump	effect	FleetwideJump	Effect	missing		1	ability:HHBattlecruiserHyperjump
ability	HHD8SingleCharge	Horner	ability-with-chain	no	ability	HHD8SingleCharge	effect	HHD8SingleCluster	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:HHD8SingleCharge
ability	HHHellionBomb	Horner	ability-with-chain	no	ability	HHHellionBomb	requirement	HaveHHHellionRocket	Requirements	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:HHHellionBomb
ability	HHHellionBomb	Horner	ability-with-chain	no	ability	HHHellionBomb	validator	RangeCheckLE6	Validator	missing		1	ability:HHHellionBomb
ability	HHHellionBomb	Horner	ability-with-chain	no	ability	HHHellionBomb	effect	HHHellionBombLM	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:HHHellionBomb
ability	HHRavenMorphtoHHRavenSiege	Horner	ability-with-chain	no	ability	HHRavenMorphtoHHRavenSiege	effect	HHRavenCloakAB	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:HHRavenMorphtoHHRavenSiege
ability	HHRavenMorphtoHHRavenSiege	Horner	ability-with-chain	no	ability	HHRavenMorphtoHHRavenSiege	unit	HHRavenSiegeMode	UnitAttr	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/unitdata.xml	1	ability:HHRavenMorphtoHHRavenSiege
ability	HHReaperFly	Horner	ability-with-chain	no	ability	HHReaperFly	requirement	HaveHHReaperFlight	Requirements	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:HHReaperFly
ability	HHReaperFly	Horner	ability-with-chain	no	ability	HHReaperFly	effect	HHReaperFlyCreatePrecursor	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:HHReaperFly
ability	HHVikingRockets	Horner	ability-with-chain	no	ability	HHVikingRockets	requirement	HaveHHVikingRockets	Requirements	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:HHVikingRockets
ability	HHVikingRockets	Horner	ability-with-chain	no	ability	HHVikingRockets	validator	HHVikingRocketsSmartTarget	Validator	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/validatordata.xml	1	ability:HHVikingRockets
ability	HHVikingRockets	Horner	ability-with-chain	no	ability	HHVikingRockets	effect	HHVikingRocketsBurstPersistent	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:HHVikingRockets
ability	HHVikingRockets	Horner	ability-with-chain	no	ability	HHVikingRockets	effect	HHVikingRocketsDamage	Effect	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:HHVikingRockets
ability	HHWidowMineAttack	Horner	ability-minimal	no	ability	HHWidowMineAttack	requirement	HHWidowMineArmed	Requirements	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:HHWidowMineAttack
ability	HHWidowMineAttack	Horner	ability-minimal	no	ability	HHWidowMineAttack	validator	HHWidowMineAttackRangeUpgraded	Validator	official-reference	references/sc2-build-96883-casc-export/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/validatordata.xml	1	ability:HHWidowMineAttack
ability	HHWidowMineAttack	Horner	ability-minimal	no	ability	HHWidowMineAttack	validator	IsNotDisguisedChangeling	Validator	missing		1	ability:HHWidowMineAttack
ability	HHWidowMineAttack	Horner	ability-minimal	no	ability	HHWidowMineAttack	validator	NotHallucinationOrNotDetected	Validator	missing		1	ability:HHWidowMineAttack
ability	HHWidowMineAttack	Horner	ability-minimal	no	ability	HHWidowMineAttack	validator	noMarkers	Validator	missing		1	ability:HHWidowMineAttack
