RootKind	RootId	RootCommanders	RootCompleteness	RootManualFallback	FromKind	FromId	RefKind	RefId	Field	Resolution	Source	Depth	Via
ability	DehakaUltraliskCrashingCharge	Dehaka	ability-with-chain	no	ability	DehakaUltraliskCrashingCharge	validator	BurrowChargeMinimumRange	Validator	official-reference	游戏数据/官方SC2原始文本镜像/mods/swarm.sc2mod/base.sc2data/gamedata/validatordata.xml	1	ability:DehakaUltraliskCrashingCharge
ability	DehakaUltraliskCrashingCharge	Dehaka	ability-with-chain	no	ability	DehakaUltraliskCrashingCharge	effect	DehakaUltraliskCrashingChargePlacementCU	Effect	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:DehakaUltraliskCrashingCharge
ability	DehakaUltraliskCrashingCharge	Dehaka	ability-with-chain	no	ability	DehakaUltraliskCrashingCharge	effect	DehakaUltraliskCrashingChargeTargetSearch	Effect	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:DehakaUltraliskCrashingCharge
ability	DeploySpiderMines	Nova	ability-with-chain	no	ability	DeploySpiderMines	requirement	HaveDeploySpiderMines	Requirements	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:DeploySpiderMines
ability	DeploySpiderMines	Nova	ability-with-chain	no	ability	DeploySpiderMines	effect	DeploySpiderMinesPersistent	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/novastoryassets.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:DeploySpiderMines
ability	DeploySpiderMines	Nova	ability-with-chain	no	ability	DeploySpiderMines	unit	SpiderMine	Unit	official-reference	游戏数据/官方SC2原始文本镜像/mods/novastoryassets.sc2mod/base.sc2data/gamedata/unitdata.xml	1	ability:DeploySpiderMines
ability	EMPBlackOps	Nova	ability-with-chain	no	ability	EMPBlackOps	requirement	HaveGhostBlackOpsEMP	Requirements	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:EMPBlackOps
ability	EMPBlackOps	Nova	ability-with-chain	no	ability	EMPBlackOps	effect	EMPBlackOpsLaunchMissile	Effect	xm-dependency	原始mod/Mods/XM/XMNova.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:EMPBlackOps
ability	EMPBlackOps	Nova	ability-with-chain	no	ability	EMPBlackOps	effect	EMPBlackOpsSearch	Effect	xm-dependency	原始mod/Mods/XM/XMNova.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:EMPBlackOps
ability	EMPBlackOps	Nova	ability-with-chain	no	ability	EMPBlackOps	effect	EMPLaunchMissile	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/liberty.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:EMPBlackOps
ability	FenixSentryGuardianZone	Fenix	ability-with-chain	no	ability	FenixSentryGuardianZone	effect	FenixSentryGuardianZoneCP	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:FenixSentryGuardianZone
ability	FenixSentryGuardianZone	Fenix	ability-with-chain	no	ability	FenixSentryGuardianZone	effect	FenixSentryGuardianZoneSearch	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:FenixSentryGuardianZone
ability	FighterModeMengsk	Mengsk	ability-with-chain	no	ability	FighterModeMengsk	effect	VikingMengskAirAttackDamage	Effect	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:FighterModeMengsk
ability	FighterModeMengsk	Mengsk	ability-with-chain	no	ability	FighterModeMengsk	effect	VikingMengskWeaponChange	Effect	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:FighterModeMengsk
ability	FighterModeMengsk	Mengsk	ability-with-chain	no	ability	FighterModeMengsk	unit	VikingMengskFighter	UnitAttr	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:FighterModeMengsk
ability	FleetwideJump	Horner	ability-with-chain	no	ability	FleetwideJump	requirement	HaveHHTacticalJump	Requirements	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:FleetwideJump
ability	FleetwideJump	Horner	ability-with-chain	no	ability	FleetwideJump	effect	FleetwideJumpCreatePrecursor	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:FleetwideJump
ability	GaryStetmannOrb	Stetmann	ability-with-chain	no	ability	GaryStetmannOrb	effect	GaryStetmannOrbInitialSwitch	Effect	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/effectdata.xml	1	ability:GaryStetmannOrb
ability	GaryStetmannPowerTowerOverchargeEnergy	Stetmann	ability-with-chain	no	ability	GaryStetmannPowerTowerOverchargeEnergy	requirement	HavePowerFieldEnergyRegenerationUpgrade	Requirements	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/requirementdata.xml	1	ability:GaryStetmannPowerTowerOverchargeEnergy
ability	GaryStetmannPowerTowerOverchargeEnergy	Stetmann	ability-with-chain	no	ability	GaryStetmannPowerTowerOverchargeEnergy	effect	PowerTowerOverchargeFindTarget	Effect	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/effectdata.xml	1	ability:GaryStetmannPowerTowerOverchargeEnergy
ability	GaryStetmannRecall	Stetmann	ability-with-chain	no	ability	GaryStetmannRecall	effect	GaryStetmannRecallFindTarget	Effect	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/effectdata.xml	1	ability:GaryStetmannRecall
ability	GaryStetmannRecall	Stetmann	ability-with-chain	no	ability	GaryStetmannRecall	effect	MassRecall	Effect	cross-kind-reference	游戏数据/官方SC2原始文本镜像/mods/balancemulti.sc2mod/base.sc2data/gamedata/abildata.xml	1	ability:GaryStetmannRecall
ability	GenerateCreepStukov	Stukov	external-xm-dependency-node	no			ability	GenerateCreepStukov	profile-root	xm-dependency	原始mod/Mods/XM/XMStukov.SC2Mod/Base.SC2Data/GameData/AbilData.xml	0	ability:GenerateCreepStukov
ability	GhostCloak	Nova	ability-minimal	no	ability	GhostCloak	requirement	GhostPermanentCloakUpgrade	Requirements	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:GhostCloak
ability	GhostMengskEMPShortStun	Mengsk	ability-with-chain	no	ability	GhostMengskEMPShortStun	requirement	UseMengskVeterancyGhostMengskLTLevel3	Requirements	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	1	ability:GhostMengskEMPShortStun
ability	GhostMengskEMPShortStun	Mengsk	ability-with-chain	no	ability	GhostMengskEMPShortStun	validator	GhostMengskEMPSmallMinimum3EnemyTargets	Validator	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/ValidatorData.xml	1	ability:GhostMengskEMPShortStun
ability	GhostMengskEMPShortStun	Mengsk	ability-with-chain	no	ability	GhostMengskEMPShortStun	effect	GhostMengskEMPSmallLM	Effect	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:GhostMengskEMPShortStun
ability	GhostMengskEMPShortStun	Mengsk	ability-with-chain	no	ability	GhostMengskEMPShortStun	effect	GhostMengskEMPSmallSearch	Effect	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:GhostMengskEMPShortStun
ability	GhostMengskHoldFire	Mengsk	ability-minimal	no	ability	GhostMengskHoldFire	button	HoldFireMengsk	DefaultButtonFace	missing		1	ability:GhostMengskHoldFire
ability	GhostMengskHoldFire	Mengsk	ability-minimal	no	ability	GhostMengskHoldFire	requirement	GhostMengskNotHoldingFire	Requirements	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	1	ability:GhostMengskHoldFire
ability	GhostMengskIrradiateSmallDamage	Mengsk	ability-with-chain	no	ability	GhostMengskIrradiateSmallDamage	requirement	UseMengskVeterancyGhostMengskLTLevel3	Requirements	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	1	ability:GhostMengskIrradiateSmallDamage
ability	GhostMengskIrradiateSmallDamage	Mengsk	ability-with-chain	no	ability	GhostMengskIrradiateSmallDamage	validator	NotHaveGhostMengskIrradiate	Validator	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/ValidatorData.xml	1	ability:GhostMengskIrradiateSmallDamage
ability	GhostMengskIrradiateSmallDamage	Mengsk	ability-with-chain	no	ability	GhostMengskIrradiateSmallDamage	validator	NotHaveGhostMengskIrradiatePreMarker	Validator	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/ValidatorData.xml	1	ability:GhostMengskIrradiateSmallDamage
ability	GhostMengskIrradiateSmallDamage	Mengsk	ability-with-chain	no	ability	GhostMengskIrradiateSmallDamage	validator	GhostMengskIrradiateMinimum3EnemyTargets	Validator	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/ValidatorData.xml	1	ability:GhostMengskIrradiateSmallDamage
ability	GhostMengskIrradiateSmallDamage	Mengsk	ability-with-chain	no	ability	GhostMengskIrradiateSmallDamage	effect	GhostMengskIrradiateLM	Effect	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:GhostMengskIrradiateSmallDamage
ability	GhostMengskNuke	Mengsk	ability-with-chain	no	ability	GhostMengskNuke	requirement	HaveNukeMengsk	Requirements	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	1	ability:GhostMengskNuke
ability	GhostMengskNuke	Mengsk	ability-with-chain	no	ability	GhostMengskNuke	effect	GhostMengskNukeCalldown	Effect	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:GhostMengskNuke
ability	GhostMengskNuke	Mengsk	ability-with-chain	no	ability	GhostMengskNuke	effect	GhostMengskNukeDamage	Effect	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:GhostMengskNuke
ability	GhostMengskSuperCloak	Mengsk	ability-with-chain	no	ability	GhostMengskSuperCloak	requirement	GhostMengskSuperCloakUse	Requirements	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	1	ability:GhostMengskSuperCloak
ability	GhostMengskSuperCloak	Mengsk	ability-with-chain	no	ability	GhostMengskSuperCloak	validator	CasterInCombat	Validator	official-reference	游戏数据/官方SC2原始文本镜像/mods/core.sc2mod/base.sc2data/gamedata/validatordata.xml	1	ability:GhostMengskSuperCloak
ability	GhostMengskSuperCloak	Mengsk	ability-with-chain	no	ability	GhostMengskSuperCloak	effect	GhostMengskSuperCloakAB	Effect	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:GhostMengskSuperCloak
ability	GhostMengskWeaponsFree	Mengsk	ability-minimal	no	ability	GhostMengskWeaponsFree	requirement	GhostMengskHoldingFire	Requirements	xm-dependency	原始mod/Mods/XM/XMMengsk.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	1	ability:GhostMengskWeaponsFree
ability	GlevigDeepTunnel	Dehaka	ability-with-chain	no	ability	GlevigDeepTunnel	effect	GlevigDeepTunnelCU	Effect	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/EffectData.xml	1	ability:GlevigDeepTunnel
ability	GlevigDeepTunnel	Dehaka	ability-with-chain	no	ability	GlevigDeepTunnel	unit	DehakaGlevigDeepTunnelPlacement	Unit	xm-dependency	原始mod/Mods/XM/XMDehaka.SC2Mod/Base.SC2Data/GameData/UnitData.xml	1	ability:GlevigDeepTunnel
ability	HealPlusMech	Raynor	ability-minimal	no	ability	HealPlusMech	requirement	HaveStabilizerMedPacks	Requirements	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:HealPlusMech
ability	HellbatCharge	Nova	ability-with-chain	no	ability	HellbatCharge	requirement	HaveHellbatJumpJetAssault	Requirements	xm-dependency	原始mod/Mods/XM/XMNova.SC2Mod/Base.SC2Data/GameData/RequirementData.xml	1	ability:HellbatCharge
ability	HellbatCharge	Nova	ability-with-chain	no	ability	HellbatCharge	validator	CasterNotHoldingPosition	Validator	official-reference	游戏数据/官方SC2原始文本镜像/mods/liberty.sc2mod/base.sc2data/gamedata/validatordata.xml	1	ability:HellbatCharge
ability	HellbatCharge	Nova	ability-with-chain	no	ability	HellbatCharge	effect	HellbatLeap	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/novastoryassets.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:HellbatCharge
ability	HHAssaultMode	Horner	ability-with-chain	no	ability	HHAssaultMode	unit	HHVikingAssault	UnitAttr	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/unitdata.xml	1	ability:HHAssaultMode
ability	HHBattlecruiserHyperjump	Horner	ability-with-chain	no	ability	HHBattlecruiserHyperjump	effect	FleetwideJumpCreatePrecursor	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:HHBattlecruiserHyperjump
ability	HHBattlecruiserHyperjump	Horner	ability-with-chain	no	ability	HHBattlecruiserHyperjump	effect	FleetwideJump	Effect	cross-kind-reference	原始mod/Mods/XM/XMFinal.SC2Mod/Base.SC2Data/GameData/AbilData.xml	1	ability:HHBattlecruiserHyperjump
ability	HHD8SingleCharge	Horner	ability-with-chain	no	ability	HHD8SingleCharge	effect	HHD8SingleCluster	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:HHD8SingleCharge
ability	HHHellionBomb	Horner	ability-with-chain	no	ability	HHHellionBomb	requirement	HaveHHHellionRocket	Requirements	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:HHHellionBomb
ability	HHHellionBomb	Horner	ability-with-chain	no	ability	HHHellionBomb	validator	RangeCheckLE6	Validator	official-reference	游戏数据/官方SC2原始文本镜像/mods/liberty.sc2mod/base.sc2data/gamedata/validatordata.xml	1	ability:HHHellionBomb
ability	HHHellionBomb	Horner	ability-with-chain	no	ability	HHHellionBomb	effect	HHHellionBombLM	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:HHHellionBomb
ability	HHRavenMorphtoHHRavenSiege	Horner	ability-with-chain	no	ability	HHRavenMorphtoHHRavenSiege	effect	HHRavenCloakAB	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:HHRavenMorphtoHHRavenSiege
ability	HHRavenMorphtoHHRavenSiege	Horner	ability-with-chain	no	ability	HHRavenMorphtoHHRavenSiege	unit	HHRavenSiegeMode	UnitAttr	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/unitdata.xml	1	ability:HHRavenMorphtoHHRavenSiege
ability	HHReaperFly	Horner	ability-with-chain	no	ability	HHReaperFly	requirement	HaveHHReaperFlight	Requirements	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:HHReaperFly
ability	HHReaperFly	Horner	ability-with-chain	no	ability	HHReaperFly	effect	HHReaperFlyCreatePrecursor	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:HHReaperFly
ability	HHVikingRockets	Horner	ability-with-chain	no	ability	HHVikingRockets	requirement	HaveHHVikingRockets	Requirements	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:HHVikingRockets
ability	HHVikingRockets	Horner	ability-with-chain	no	ability	HHVikingRockets	validator	HHVikingRocketsSmartTarget	Validator	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/validatordata.xml	1	ability:HHVikingRockets
ability	HHVikingRockets	Horner	ability-with-chain	no	ability	HHVikingRockets	effect	HHVikingRocketsBurstPersistent	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:HHVikingRockets
ability	HHVikingRockets	Horner	ability-with-chain	no	ability	HHVikingRockets	effect	HHVikingRocketsDamage	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:HHVikingRockets
ability	HHWidowMineAttack	Horner	ability-minimal	no	ability	HHWidowMineAttack	requirement	HHWidowMineArmed	Requirements	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:HHWidowMineAttack
ability	HHWidowMineAttack	Horner	ability-minimal	no	ability	HHWidowMineAttack	validator	HHWidowMineAttackRangeUpgraded	Validator	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/validatordata.xml	1	ability:HHWidowMineAttack
ability	HHWidowMineAttack	Horner	ability-minimal	no	ability	HHWidowMineAttack	validator	IsNotDisguisedChangeling	Validator	official-reference	游戏数据/官方SC2原始文本镜像/mods/swarm.sc2mod/base.sc2data/gamedata/validatordata.xml	1	ability:HHWidowMineAttack
ability	HHWidowMineAttack	Horner	ability-minimal	no	ability	HHWidowMineAttack	validator	NotHallucinationOrNotDetected	Validator	official-reference	游戏数据/官方SC2原始文本镜像/mods/swarm.sc2mod/base.sc2data/gamedata/validatordata.xml	1	ability:HHWidowMineAttack
ability	HHWidowMineAttack	Horner	ability-minimal	no	ability	HHWidowMineAttack	validator	noMarkers	Validator	official-reference	游戏数据/官方SC2原始文本镜像/mods/liberty.sc2mod/base.sc2data/gamedata/validatordata.xml	1	ability:HHWidowMineAttack
ability	HHWidowMineBurrow	Horner	ability-with-chain	no	ability	HHWidowMineBurrow	unit	HHWidowMineBurrowed	UnitAttr	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/unitdata.xml	1	ability:HHWidowMineBurrow
ability	HHWraithCloak	Horner	ability-with-chain	no	ability	HHWraithCloak	behavior	WraithCloak	BehaviorArray	official-reference	游戏数据/官方SC2原始文本镜像/campaigns/liberty.sc2campaign/base.sc2data/gamedata/behaviordata.xml	1	ability:HHWraithCloak
ability	HHWraithCloak	Horner	ability-with-chain	no	ability	HHWraithCloak	button	CloakOn	DefaultButtonFace	missing		1	ability:HHWraithCloak
ability	HHWraithCloak	Horner	ability-with-chain	no	ability	HHWraithCloak	requirement	NotHaveHHWraithPermaCloak	Requirements	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:HHWraithCloak
ability	HHWraithCloak	Horner	ability-with-chain	no	ability	HHWraithCloak	behavior	WraithCloak	Behavior	official-reference	游戏数据/官方SC2原始文本镜像/campaigns/liberty.sc2campaign/base.sc2data/gamedata/behaviordata.xml	1	ability:HHWraithCloak
ability	HHYamatoShots	Horner	ability-with-chain	no	ability	HHYamatoShots	behavior	HHYamatoShots	BehaviorArray	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	1	ability:HHYamatoShots
ability	HHYamatoShots	Horner	ability-with-chain	no	ability	HHYamatoShots	requirement	HaveHHBattlecruiserYamatoAttacks	Requirements	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:HHYamatoShots
ability	HHYamatoShots	Horner	ability-with-chain	no	ability	HHYamatoShots	behavior	HHYamatoShots	Behavior	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	1	ability:HHYamatoShots
ability	HydraliskFrenzy	Kerrigan	ability-minimal	no	ability	HydraliskFrenzy	requirement	HaveFrenzyHydralisk	Requirements	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:HydraliskFrenzy
ability	HydraliskFrenzy	Kerrigan	ability-minimal	no	ability	HydraliskFrenzy	validator	CasterIsFiringWeapon	Validator	official-reference	游戏数据/官方SC2原始文本镜像/mods/balancemulti.sc2mod/base.sc2data/gamedata/validatordata.xml	1	ability:HydraliskFrenzy
ability	HydraliskStetmannMissilePowerOff	Stetmann	ability-minimal	no	ability	HydraliskStetmannMissilePowerOff	requirement	HydraliskStetmannMissilePowerOn	Requirements	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/commanders/egonstetmann.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:HydraliskStetmannMissilePowerOff
ability	HydraliskStetmannMissilePowerOn	Stetmann	ability-minimal	no	ability	HydraliskStetmannMissilePowerOn	requirement	HydraliskStetmannMissilePowerOff	Requirements	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/commanders/egonstetmann.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:HydraliskStetmannMissilePowerOn
ability	ImmortalShakurasShadowCannon	Karax	ability-minimal	no	ability	ImmortalShakurasShadowCannon	requirement	HaveShadowCannon	Requirements	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/requirementdata.xml	1	ability:ImmortalShakurasShadowCannon
ability	InfestedBansheeCloakingField	Stukov	external-xm-dependency-node	no			ability	InfestedBansheeCloakingField	profile-root	xm-dependency	原始mod/Mods/XM/XMStukov.SC2Mod/Base.SC2Data/GameData/AbilData.xml	0	ability:InfestedBansheeCloakingField
ability	InfestorStetmannEggLaunch	Stetmann	ability-with-chain	no	ability	InfestorStetmannEggLaunch	effect	InfestorStetmannEggLaunchDistanceSwitch	Effect	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/effectdata.xml	1	ability:InfestorStetmannEggLaunch
ability	InfestorStetmannEggLaunch	Stetmann	ability-with-chain	no	ability	InfestorStetmannEggLaunch	unit	InfestedTerran	Unit	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/unitdata.xml	1	ability:InfestorStetmannEggLaunch
ability	InfestorStetmannHealingTentacle	Stetmann	ability-with-chain	no	ability	InfestorStetmannHealingTentacle	requirement	InfestorStetmannRecharge	Requirements	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/requirementdata.xml	1	ability:InfestorStetmannHealingTentacle
ability	InfestorStetmannHealingTentacle	Stetmann	ability-with-chain	no	ability	InfestorStetmannHealingTentacle	effect	InfestorStetmannHealingTentacleLM	Effect	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/effectdata.xml	1	ability:InfestorStetmannHealingTentacle
ability	InfestorStetmannInfestBuilding	Stetmann	ability-with-chain	no	ability	InfestorStetmannInfestBuilding	effect	InfestorStetmannInfestBuildingCP	Effect	xm-dependency	原始mod/Mods/XM/XMStetmann.SC2Mod/Base.SC2Data/GameData/effectdata.xml	1	ability:InfestorStetmannInfestBuilding
ability	InstantSeekerMissile_BlackOps	Nova	ability-with-chain	no	ability	InstantSeekerMissile_BlackOps	effect	InstantSeekerMissileLaunchMissile	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:InstantSeekerMissile_BlackOps
ability	KerriganMaelstrom	Kerrigan	ability-with-chain	no	effect	KerriganMaelstromInitialSet	effect	KerriganMaelstromAB	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	2	ability:KerriganMaelstrom -> effect:KerriganMaelstromInitialSet
ability	KerriganVoidCoopCrushingGripWave	Kerrigan	ability-with-chain	no	effect	KerriganVoidCoopCrushingGripWaveDelayCP	effect	KerriganVoidCoopCrushingGripWaveStunAB	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	2	ability:KerriganVoidCoopCrushingGripWave -> effect:KerriganVoidCoopCrushingGripWaveDelayCP
ability	KerriganVoidCoopCrushingGripWave	Kerrigan	ability-with-chain	no	effect	KerriganVoidCoopCrushingGripWaveDelayCP	effect	KerriganVoidCoopCrushingGripWaveCP	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	2	ability:KerriganVoidCoopCrushingGripWave -> effect:KerriganVoidCoopCrushingGripWaveDelayCP
ability	KerriganVoidCoopEconDrop	Kerrigan	ability-with-chain	no	effect	KerriganVoidCoopEconDropCasterAB	behavior	KerriganVoidCoopEconDropCaster	Behavior	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/behaviordata.xml	2	ability:KerriganVoidCoopEconDrop -> effect:KerriganVoidCoopEconDropCasterAB
ability	KraithCrashingCharge	Dehaka	ability-with-chain	no	ability	KraithCrashingCharge	effect	DehakaDakrunCrashingChargePlacementCU	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:KraithCrashingCharge
ability	KraithCrashingCharge	Dehaka	ability-with-chain	no	ability	KraithCrashingCharge	effect	DehakaDakrunCrashingChargeTargetSearch	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:KraithCrashingCharge
ability	LiberatorAG_BlackOpsTarget	Nova	ability-with-chain	no	ability	LiberatorAG_BlackOpsTarget	effect	Liberator_BlackOpsTargetMorphOrderInitialSet	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:LiberatorAG_BlackOpsTarget
ability	LockOn	Swann	ability-with-chain	no	ability	LockOn	effect	LockOnInitialSet	Effect	official-reference	游戏数据/官方SC2原始文本镜像/mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/effectdata.xml	1	ability:LockOn
