ObjectId	CatalogType	OfficialSource	TargetFile
EvolveMedusasBladesLocked	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
EvolveMutaliskRapidRegeneration	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
EvolveSeveringGlave	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
EvolveSeveringGlaveLocked	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
EvolveSunderingGlave	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
EvolveSunderingGlaveLocked	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
EvolveTissueAssimilation	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
EvolveTissueAssimilationLocked	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
EvolveToBrutalisk	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
EvolveToBrutaliskLocked	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
EvolveViciousGlaive	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
EvolveZerglingArmorShred	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
EvolveZerglingArmorShredLocked	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
EvolveZerglingArmorShredZagaraLocked	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FaceEmbrace	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FenixAltarOfPsiStorms	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FenixClolarionCarrier	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FenixClolarionCarrierDownloadUpgrade	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FenixClolarionInterceptor	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FenixImmortalDetonationShot	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FenixImmortalResearchDetonationShot	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FenixKaldalisZealot	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FenixKaldalisZealotCharge	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FenixKaldalisZealotDownloadUpgrade	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FenixMojoMissiles	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FenixMojoScout	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FenixMojoScoutDownloadUpgrade	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FenixPurificationNova	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FenixSentryGuardianZone	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FenixTaldarinImmortal	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FenixTaldarinImmortalDownloadUpgrade	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FenixTalisAdept	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FenixTalisAdeptBounceShot	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FenixTalisAdeptDownloadUpgrade	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FenixTalisAdeptLearnBounceShotUpgrade	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FenixTalisAdeptPhaseShift	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FenixWarbringerColossus	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FenixWarbringerColossusDownloadUpgrade	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FenixWarbringerColossusPowerShot	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FenixWarpinDisruptorLocked	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FleetwideJump	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
FlyOut	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
Gateway	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
GhostAcademyNova	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
GraviticThrusters	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
GreaterRoachWarren	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
GreaterSpireViper	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
GuardianAttackRangeIncrease	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
GuardianPassive	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HaveCentrificalHooks	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HaveChitinousPlating	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HaveHiSecAutoTracking	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HaveImprovedTurretAttackSpeed	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HaveOverlordSpeed	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HellbatJumpJetAssault	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHArmory	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHBattlecruiserShots	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHBomberAreaBomb	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHBomberNapalm	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHGriffon	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHHellion	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHHellionBomb	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHHellionDeathFear	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHHellionDeathStim	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHHellionTank	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHKD8Charge	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHMSOAttackSpeed	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHMultiLock	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHNomadTargetLock	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHRaven	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHReaper	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHStarport	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHSuperRadar	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHVehicleAndShipPlatingLevel1	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHVehicleAndShipPlatingLevel2	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHVehicleAndShipPlatingLevel3	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHVehicleAndShipWeaponsLevel1	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHVehicleAndShipWeaponsLevel2	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHVehicleAndShipWeaponsLevel3	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHVikingPiercingAttacks	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHVikingRockets	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHWidowMine	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHWidowMineBioSplash	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHWidowMineBlossom	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHWidowMineDeathBlossom	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHWidowMineRangeAttack	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHWraithFury	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHWraithPermaCloak	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HHYamatoShots	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HoloDecoyCooldownMonitor	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
HyperionAdvancedPDD	CButton	mods/starcoop/starcoop.sc2mod/base.sc2data/gamedata/buttondata.xml	C:\Users\22448\Downloads\重生虫心0.71汉化版（新）\reborn_workrepo\合作指挥官版起义狂潮\Mods\XM\XMRaynor.SC2Mod\Base.SC2Data\GameData\ButtonData.xml
